id,businessName,fullAddress,streetAddress,city,state,stateFull,zip,country,phone,website,websiteTitle,latitude,longitude,source,certifiedTech,nearestFranchise,distanceToFranchise
1212,Certified Mobile RV Care,"107 Courthouse Square #193, Jonesborough, Tennessee 37659, United States",107 Courthouse Square #193,Jonesborough,TN,Tennessee,37659,US,4236009300,https://cmrvc.com,cmrvc.com,36.294114,-82.472547,RVTI,true,"Fireside Asheville, NC",48.5
1216,Dubbs Mobile RV Service,"233 East 120th Street, Grant, Michigan 49327, United States",233 East 120th Street,Grant,MI,Michigan,49327,US,231-253-6375,,,43.337134,-85.793972,RVTI,true,"Fireside Grandville, MI",29.6
1217,Edson's RV Repair,"3403 FM1839, Corsicana, Texas 75110, United States",3403 FM1839,Corsicana,TX,Texas,75110,US,(254) 447-7687,https://www.edsonsrvrepair.com/,www.edsonsrvrepair.com,32.120324,-96.562513,RVTI,true,"Fireside Fort Worth, TX",62.7
1218,Endless Adventure RV Service LLC,"3530 Broadhurst Lane, Clover, South Carolina 29710, United States",3530 Broadhurst Lane,Clover,SC,South Carolina,29710,US,803-630-7760,https://endlessadventurervservice.com,endlessadventurervservice.com,35.022514,-81.333855,RVTI,true,"Fireside Concord, NC",50.3
1220,Fun Town RV Corporate Headquarters,"300 Burnett St Suite 250, Fort Worth, Texas 76102, United States",300 Burnett St Suite 250,Fort Worth,TX,Texas,76102,US,,https://funtownrv.com,funtownrv.com,32.753493,-97.336241,RVTI,true,"Fireside Fort Worth, TX",0.3
1221,Fun Town RV - Waller,"20103 Stokes Road, Waller, Texas 77484, United States",20103 Stokes Road,Waller,TX,Texas,77484,US,855-926-8583,https://www.funtownrv.com/locations/waller,www.funtownrv.com/locations/waller,30.066514,-95.910928,RVTI,true,"Fireside Livingston, TX",73.4
1222,"Homeaway Camping, LLC","2223 Creek Road, Brookshire, Texas 77423, United States",2223 Creek Road,Brookshire,TX,Texas,77423,US,8328599850,https://www.homeawaycaming.com,www.homeawaycaming.com,29.80192,-95.982178,RVTI,true,"Fireside Manvel, TX",44.2
1223,J4K Services LLC,"10005 NE County Road 2170, Kerens, Texas 75144, United States",10005 NE County Road 2170,Kerens,TX,Texas,75144,US,903-879-3347,,,32.283577,-96.24841,RVTI,true,"Fireside Fort Worth, TX",71
1224,Master Certified RV Repair,"2530 Bearberry Lane Unit 3208, Johnstown, Colorado 80534, United States",2530 Bearberry Lane Unit 3208,Johnstown,CO,Colorado,80534,US,5736070444,https://mastercertifiedrvrepair.com,mastercertifiedrvrepair.com,40.373066,-104.981704,RVTI,true,"Fireside Arvada, CO",39.8
1225,Mobile RV Tech Chattanooga LLC,"5630 Hyacinth Lane, Ooltewah, Tennessee 37363, United States",5630 Hyacinth Lane,Ooltewah,TN,Tennessee,37363,US,423-653-6860,,,35.065415,-85.044136,RVTI,true,"Fireside Blue Ridge, GA",43.1
1226,Optimum RV - La Feria,"3725 SE 58th Avenue, Ocala, Florida 34480, United States",3725 SE 58th Avenue,Ocala,FL,Florida,34480,US,(956) 277-1210,https://optimumrv.com/,optimumrv.com,29.150306,-82.053018,RVTI,true,"Fireside Longwood, FL",53.1
1227,Phils Mobile RV Repair LLC,"1142 Meadowbrook Court, Oxford, Michigan 48371, United States",1142 Meadowbrook Court,Oxford,MI,Michigan,48371,US,2489528544,,,42.84283,-83.307197,RVTI,true,"Fireside Lansing, MI",63.8
1228,Premier Plus RV,"10537 Troy Street, Commerce City, Colorado 80022, United States",10537 Troy Street,Commerce City,CO,Colorado,80022,US,2697440899,http://www.premierplusrv.com,www.premierplusrv.com,39.887869,-104.838,RVTI,true,"Fireside Arvada, CO",14.5
1229,Rock'n RV Repair,"2753 Ridge Forest Drive, New Braunfels, Texas 78130, United States",2753 Ridge Forest Drive,New Braunfels,TX,Texas,78130,US,830-717-8070,https://rocknrvrepair.com,rocknrvrepair.com,29.652335,-98.104326,RVTI,true,"Fireside Austin, TX",47.7
1230,RV Tech Pro,"2829 Congaree Road, Gadsden, South Carolina 29052, United States",2829 Congaree Road,Gadsden,SC,South Carolina,29052,US,8035432464,https://rv-techpro.com,rv-techpro.com,33.851872,-80.765965,RVTI,true,"Fireside Darlington, SC",59.6
1231,RV Wise Mobile Services,"25834 North Thornhill Drive, Peoria, Arizona 85383, United States",25834 North Thornhill Drive,Peoria,AZ,Arizona,85383,US,623-301-3423,https://www.rvwisemobileservices.com,www.rvwisemobileservices.com,33.718899,-112.347541,RVTI,true,"Fireside Apache Junction, AZ",50.5
1232,Solar Van Man,"32550 North US Highway 12, Volo, Illinois 60041, United States",32550 North US Highway 12,Volo,IL,Illinois,60041,US,2243109847,https://solarvanman.com/,solarvanman.com,42.336992,-88.170857,RVTI,true,"Fireside Kenosha, WI",24.7
1233,The RV Medics,"5238 Perry Oliver Drive, Hope Mills, North Carolina 28348, United States",5238 Perry Oliver Drive,Hope Mills,NC,North Carolina,28348,US,9105272936,,,34.945259,-78.921917,RVTI,true,"Fireside Darlington, SC",70.2
1234,Trigos RV LLC,"3875 Jakes Colony Road, Seguin, Texas 78155, United States",3875 Jakes Colony Road,Seguin,TX,Texas,78155,US,8302438967,,,29.43205,-97.999568,RVTI,true,"Fireside Austin, TX",59.7
1236,Vagabond Camper Repair,"478 Tennessee 91, Elizabethton, Tennessee 37643, United States",478 Tennessee 91,Elizabethton,TN,Tennessee,37643,US,,,,36.367639,-82.173912,RVTI,true,"Fireside Asheville, NC",57.4
